chr	start	end	names	pval	qval	genes
chr5	358741	358741	cg00629928	0.000280766634657	0.100533710527207	AHRR
chr5	42992775	42992775	cg07137955	0.0002830386841481	0.100828638691494	
chr5	346696	346696	cg04135110	0.000292661395745	0.10215382658682	AHRR,PDCD6
chr5	76932016	76932016	cg26365545	0.0002927899905258	0.10215382658682	OTP
chr5	482948	482948	cg12437197	0.0003010299885619	0.103656784506576	SLC9A3
chr5	377358	377358	cg26703534	0.0003225232788189	0.106535216101265	AHRR
chr5	63461804	63461804	cg09839635	0.0003301947361743	0.107794648251441	RNF180
chr5	2755377	2755377	cg23248357	0.0003333077746427	0.108483992142937	C5orf38
chr5	1883214	1883214	cg24876960	0.0003541329153013	0.11176177936794	IRX4
chr5	429560	429560	cg26850624	0.0003572532748437	0.111993270943266	AHRR
chr5	2639405	2639405	cg17404376	0.0003586918569162	0.112141411407009	
chr5	2755541	2755541	cg07851675	0.0003597903274737	0.112337197041435	
chr5	41968442	41968442	cg05226242	0.0003670508102216	0.112842214977277	MTHFD2P6
chr5	180875641	180875641	cg07609108	0.0003792936483406	0.114511041629532	
chr5	430432	430432	cg11610050	0.0003798666833446	0.114577926435299	AHRR
chr5	75740908	75740908	cg24637374	0.0003799266630584	0.114577926435299	IQGAP2
chr5	480412	480412	cg01103582	0.0003819100731345	0.114929351151243	CTD-2228K2.7,SLC9A3
chr5	1468204	1468204	cg04723886	0.0003845522755081	0.115207051617967	LPCAT1
chr5	76383166	76383166	cg25581352	0.0003898646847056	0.115695495957828	ZBED3-AS1
chr5	179740743	179740743	cg23221052	0.0004073602485246	0.118339886874226	GFPT2
chr5	139927192	139927192	cg15923025	0.0004092352901457	0.118497234409094	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	76383032	76383032	cg23396834	0.0004100654317756	0.118614265929404	ZBED3,ZBED3-AS1
chr5	966020	966020	cg06755452	0.000411750097374	0.11892356279329	
chr5	140864550	140864550	cg15949044	0.000413245828768	0.118998559448912	PCDHGA1,PCDHGA10,PCDHGA11,PCDHGA12,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGA9,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4,PCDHGB6,PCDHGB7,PCDHGC3
chr5	1887301	1887301	cg07565505	0.0004245387320608	0.119854213841377	IRX4
chr5	43065116	43065116	cg22193559	0.0004360170280499	0.121344209724937	CTD-2201E18.3
chr5	71146780	71146780	cg05696584	0.0004449923588675	0.122080475138468	
chr5	37371628	37371628	cg15827031	0.0004583163439704	0.123937037622305	
chr5	175793492	175793492	cg07812887	0.0004658210281456	0.124601015522232	ARL10
chr5	158449761	158449761	cg13383639	0.0004655857202107	0.124601015522232	EBF1
chr5	178415944	178415944	cg08897759	0.0004687533985508	0.125066880089766	GRM6,RP11-281O15.4
chr5	392365	392365	cg18615970	0.000474820345827	0.12568205689953	AHRR
chr5	134785391	134785391	cg16339915	0.0004795248532217	0.126420028516143	TIFAB
chr5	53546	53546	cg05648010	0.0004934153348941	0.127775403439852	
chr5	140683670	140683670	cg25212131	0.0005026810258861	0.128496529779253	
chr5	11082865	11082865	cg22597706	0.0005069920361704	0.129006385995697	CTNND2
chr5	484844	484844	cg18274791	0.0005231614968723	0.131045131120915	SLC9A3
chr5	134784138	134784138	cg24543759	0.0005316162165185	0.132145120183953	TIFAB
chr5	1019449	1019449	cg13715001	0.0005349741080167	0.132415840151231	NKD2
chr5	76383047	76383047	cg19782173	0.0005372360987873	0.132582885904994	ZBED3,ZBED3-AS1
chr5	17146580	17146580	cg08611472	0.0005468699953081	0.133870828544132	AC091878.1,BASP1
chr5	151150341	151150341	cg13373406	0.0005469462189571	0.133870828544132	ATOX1
chr5	17187054	17187054	cg15529703	0.000560549998178	0.135583245519371	AC091878.1,BASP1
chr5	174151634	174151634	cg15123984	0.0005741288689105	0.137073566101915	MSX2
chr5	1876398	1876398	cg14451382	0.0005947996044724	0.139065246231899	
chr5	42993440	42993440	cg21795544	0.0005964801087554	0.139155987453827	
chr5	178368186	178368186	cg16536329	0.0006094618433932	0.140339261002913	
chr5	176935306	176935306	cg19647567	0.000612590037597	0.140665914582041	DOK3
chr5	976375	976375	cg19786013	0.0006170232335619	0.141140516624744	
chr5	76383200	76383200	cg21985356	0.0006279394828019	0.142145867798352	ZBED3-AS1
chr5	427621	427621	cg09584122	0.000631620652088	0.14246029862748	AHRR
chr5	1294576	1294576	cg16051228	0.0006353407614779	0.143019982020707	TERT
chr5	42950995	42950995	cg18787478	0.0006366436164372	0.143081927478526	
chr5	16614633	16614633	cg26419659	0.0006511395701008	0.144820305440203	FAM134B
chr5	191794	191794	cg13787932	0.0006619584821985	0.145828825186751	LRRC14B
chr5	153466024	153466024	cg10932939	0.0006638173873049	0.146033858962618	MFAP3
chr5	71146872	71146872	cg08285730	0.0006667870116296	0.146313772800912	
chr5	72512116	72512116	cg26590003	0.0006789261034596	0.14759338891919	RP11-60A8.1
chr5	3325696	3325696	cg25129000	0.0006868915793191	0.148501906361832	
chr5	93077317	93077317	cg19870438	0.000704989113728	0.149920084234971	FAM172A,POU5F2
chr5	139927165	139927165	cg26911562	0.0007069384849652	0.150129437790078	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	112824921	112824921	cg24539599	0.0007143861738083	0.150624678017846	
chr5	146889275	146889275	cg02010196	0.0007197911949271	0.151193072585139	DPYSL3
chr5	1468074	1468074	cg10546727	0.0007269035518832	0.15197389728333	LPCAT1
chr5	16436376	16436376	cg07696464	0.0007305335953874	0.15218672611301	RP1-167G20.1
chr5	404264	404264	cg19039843	0.0007310559609725	0.152257294464462	AHRR,CTD-2228K2.2
chr5	38557085	38557085	cg18174928	0.0007453396889519	0.153904941021675	LIFR,LIFR-AS1
chr5	128796079	128796079	cg20413471	0.0007488814787071	0.154175237088736	ADAMTS19,ADAMTS19-AS1
chr5	43043361	43043361	cg00741789	0.000749857973442	0.154241124087239	AC025171.1,CTD-2201E18.3
chr5	179630723	179630723	cg06471744	0.0007507969469668	0.154352926268404	RASGEF1C
chr5	76383162	76383162	cg16587974	0.0007576328961195	0.154928256536253	ZBED3-AS1
chr5	126626361	126626361	cg08874609	0.0007652160869864	0.155571093562969	
chr5	158460304	158460304	cg26117521	0.0007657520588787	0.155613463221737	EBF1
chr5	158522428	158522428	cg11898646	0.0007733212191922	0.156207829862838	EBF1
chr5	16904765	16904765	cg20535838	0.0007905557001496	0.157578066680222	MYO10
chr5	178487482	178487482	cg11538128	0.0007967960302309	0.158217895640164	ZNF354C
chr5	927003	927003	cg14571552	0.000802206676707	0.15868875215427	
chr5	140731309	140731309	cg13725516	0.0008067856686596	0.159067210566645	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1
chr5	114610319	114610319	cg23403750	0.0008214343738038	0.160666101283546	CCDC112
chr5	139927755	139927755	cg00078221	0.0008432899718444	0.162956862581437	ANKHD1,ANKHD1-EIF4EBP3,EIF4EBP3,SRA1
chr5	1887584	1887584	cg05658487	0.0008703447121671	0.165410331699723	CTD-2194D22.4
chr5	196068	196068	cg02584760	0.0009093272482884	0.168843818784564	CTD-2083E4.7
chr5	10899335	10899335	cg00539624	0.0009174948998019	0.169257422925253	
chr5	178368184	178368184	cg23037403	0.0009317631092156	0.170508362672057	
chr5	1049315	1049315	cg27010688	0.0009534977927239	0.172557899718156	
chr5	36662805	36662805	cg21050001	0.0009859795438767	0.175416339836572	SLC1A3
chr5	139927111	139927111	cg05071974	0.000995649418485	0.176434719599602	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	134786597	134786597	cg09875213	0.00100089308912	0.17696034112978	CTB-138E5.1,TIFAB
chr5	3603228	3603228	cg08466792	0.0010040353524506	0.177249583372385	
chr5	139927472	139927472	cg11639849	0.0010131160066867	0.178174899151562	ANKHD1,ANKHD1-EIF4EBP3,EIF4EBP3,SRA1
chr5	140568535	140568535	cg26991571	0.0010646970594597	0.181997184642752	PCDHB9
chr5	3595971	3595971	cg09232937	0.0010783869596982	0.182858068894464	
chr5	150169782	150169782	cg09501687	0.0011008428790789	0.184402550484802	AC010441.1,SMIM3
chr5	1038282	1038282	cg19103535	0.0011000605010773	0.184402550484802	NKD2
chr5	151304357	151304357	cg00059225	0.001105671666686	0.184888126358335	GLRA1
chr5	173414689	173414689	cg21975337	0.001108762818605	0.185152280454935	C5orf47
chr5	179059668	179059668	cg26135573	0.0011526548062879	0.189211604666532	HNRNPH1
chr5	140176362	140176362	cg16143654	0.0011690130461484	0.190437422857483	PCDHA1,PCDHA2
chr5	140683632	140683632	cg05845376	0.0011803766612268	0.191282648331847	
chr5	422574	422574	cg24891125	0.0012088646754886	0.193347524300525	AHRR
chr5	371026	371026	cg14744022	0.0012447404821154	0.195304277940798	AHRR
chr5	16179135	16179135	cg06782035	0.0012525752636694	0.196011016792741	MARCH11
chr5	480033	480033	cg19980199	0.0012698226302045	0.197519615749367	CTD-2228K2.7,SLC9A3
chr5	435388	435388	cg14807090	0.0013046375624457	0.199352533215761	AHRR
chr5	15500715	15500715	cg06577205	0.0013462081878658	0.202782765606514	FBXL7
chr5	266934	266934	cg22857025	0.0013534805833438	0.203137349771875	
chr5	76382539	76382539	cg09804809	0.0013710172239935	0.204374043982229	ZBED3
chr5	178487827	178487827	cg19025430	0.0013716144867915	0.204426597732209	ZNF354C
chr5	5155797	5155797	cg26892415	0.0014009075346505	0.206593042429219	ADAMTS16,CTD-2297D10.1
chr5	53281667	53281667	cg12401625	0.0014213239542958	0.208451031775976	ARL15
chr5	1172542	1172542	cg05677025	0.0014490298513037	0.210270198493233	
chr5	404766	404766	cg02385153	0.0014652986061533	0.211255720864577	AHRR
chr5	140744368	140744368	cg13307880	0.0015131711088974	0.214131888782105	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGB1,PCDHGB2
chr5	176543964	176543964	cg23476877	0.0015426321895064	0.216146554627844	
chr5	77806051	77806051	cg04833050	0.0015601228943813	0.21737727575024	LHFPL2
chr5	71403420	71403420	cg07380496	0.0015845293174852	0.21863891343344	MAP1B
chr5	3599687	3599687	cg01294808	0.0016010397168526	0.219508772759903	CTD-2012M11.3,IRX1
chr5	139927243	139927243	cg17416146	0.0016020783861071	0.219579102496452	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	134827137	134827137	cg20722210	0.0016217982527037	0.220587908768045	
chr5	2176048	2176048	cg08846459	0.001624291245583	0.220714636582316	
chr5	33457706	33457706	cg12865252	0.0016281012146566	0.220784235115593	TARS
chr5	1875548	1875548	cg17629929	0.0016440400342987	0.221213516790188	
chr5	1747139	1747139	cg10556472	0.0016565388740438	0.2220030914245	
chr5	176937527	176937527	cg07608052	0.001663679256496	0.222540687611415	DOK3
chr5	71146877	71146877	cg07820786	0.0016855731841903	0.223767970516486	
chr5	178594649	178594649	cg03993109	0.0017306490094873	0.2270765932649	ADAMTS2
chr5	176827083	176827083	cg15123573	0.0017633127488478	0.229125899059959	
chr5	37371555	37371555	cg22433285	0.0017748782858988	0.229695921487909	
chr5	6687293	6687293	cg05660889	0.0017881501744703	0.23050506409541	CTD-2044J15.1
chr5	72416270	72416270	cg23489883	0.0018000343962365	0.231409962099375	TMEM171
chr5	140864594	140864594	cg03640756	0.0018096656778825	0.232211716008762	PCDHGA1,PCDHGA10,PCDHGA11,PCDHGA12,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGA9,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4,PCDHGB6,PCDHGB7,PCDHGC3
chr5	1091849	1091849	cg24928433	0.0018388962593014	0.233944930414525	SLC12A7
chr5	178004204	178004204	cg06183338	0.0018454287125304	0.234379265559426	COL23A1
chr5	43040590	43040590	cg01313313	0.0018895250184459	0.237255384452015	ANXA2R,CTD-2201E18.3
chr5	435268	435268	cg16336872	0.0018935990100365	0.23751702393547	AHRR
chr5	36607333	36607333	cg13980113	0.0019061949988213	0.238128774200967	SLC1A3
chr5	140261664	140261664	cg02051771	0.0019268328512698	0.239592536430846	PCDHA1,PCDHA10,PCDHA11,PCDHA12,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9
chr5	1444395	1444395	cg13723431	0.0019277374612638	0.2396401419592	SLC6A3
chr5	42992128	42992128	cg10191210	0.0019397188603073	0.240577839310741	
chr5	165858560	165858560	cg15199785	0.0019453711852706	0.240765178491519	
chr5	10632397	10632397	cg22953759	0.0019850022357354	0.243069245052508	ANKRD33B
chr5	172196747	172196747	cg17378966	0.0020299272705229	0.245831902534916	DUSP1,RP11-779O18.3
chr5	115783284	115783284	cg07453683	0.0020474567028183	0.246916716567076	CTB-118N6.3,SEMA6A
chr5	156485233	156485233	cg07320595	0.0020618879227021	0.247691625185411	HAVCR1
chr5	140182628	140182628	cg21915910	0.0020662351205917	0.247851128659732	PCDHA1,PCDHA2,PCDHA3
chr5	71403503	71403503	cg02606808	0.0021257102861432	0.250914381884208	MAP1B
chr5	85866302	85866302	cg14513059	0.0021637382712118	0.253469398612477	
chr5	43040621	43040621	cg22055815	0.0021730105414681	0.253778345878427	ANXA2R,CTD-2201E18.3
chr5	678009	678009	cg05458764	0.0022034842548944	0.255090556533838	TPPP
chr5	179335244	179335244	cg10737521	0.0022094389400673	0.255268861328943	
chr5	42993450	42993450	cg01091951	0.0022178819103877	0.255694297958629	
chr5	128796097	128796097	cg09052453	0.0022445840581392	0.257316750786879	ADAMTS19,ADAMTS19-AS1
chr5	1983799	1983799	cg19010166	0.0022469796183339	0.257414749271265	
chr5	2750203	2750203	cg11173941	0.002279899777529	0.259681951034853	IRX2
chr5	140202923	140202923	cg07330212	0.002297081481184	0.26057981135219	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5
chr5	600838	600838	cg15334572	0.0024004601599623	0.265977049946541	
chr5	156479557	156479557	cg24526056	0.0024417978193424	0.268043772290489	HAVCR1
chr5	1883012	1883012	cg02641288	0.0024602158977755	0.26917039597652	IRX4
chr5	139927168	139927168	cg26084484	0.0024624788939416	0.269252728213042	ANKHD1,ANKHD1-EIF4EBP3,SRA1
chr5	150399891	150399891	cg13081720	0.0024948696120284	0.271126474213435	
chr5	1088442	1088442	cg00600029	0.002495648744475	0.271140600112773	SLC12A7
chr5	422634	422634	cg16325394	0.002502018137977	0.271228821931268	AHRR
chr5	50678451	50678451	cg21410991	0.002505839793422	0.271347380227222	CTD-2314G24.2
chr5	53155508	53155508	cg11506157	0.0025291411414647	0.272370600993933	ASS1P9
chr5	157078573	157078573	cg12606933	0.0025331089762005	0.272551954905276	SOX30
chr5	141243507	141243507	cg11106252	0.0025418199218896	0.273064695231426	PCDH1
chr5	1089261	1089261	cg25404678	0.0025534049800297	0.273362569753607	SLC12A7
chr5	1380632	1380632	cg24767731	0.0025704225664254	0.273816055033191	
chr5	71079152	71079152	cg19828789	0.0025982476015186	0.275165883857889	
chr5	386884	386884	cg18205372	0.0026115618034564	0.275911322878537	AHRR
chr5	76382381	76382381	cg19657875	0.0027364214249414	0.282511829020241	ZBED3
chr5	1883006	1883006	cg07882671	0.0027616711085259	0.283592899891062	IRX4
chr5	124203008	124203008	cg18286474	0.0027829419929847	0.284309329148545	
chr5	140250433	140250433	cg17482089	0.0027951821684298	0.285141349220897	PCDHA1,PCDHA10,PCDHA11,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9
chr5	1460417	1460417	cg11902934	0.0028100520484216	0.285587125757255	LPCAT1
chr5	32461616	32461616	cg07520687	0.0028220922704441	0.28614698273089	
chr5	1286162	1286162	cg16110411	0.002841574620514	0.287139347074007	TERT
chr5	140209491	140209491	cg21887309	0.0028440189287408	0.287139347074007	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6
chr5	127875164	127875164	cg20708842	0.0028457495013961	0.287143996132304	FBN2,SLC27A6
chr5	42994124	42994124	cg14979301	0.0029432508284394	0.29183563413137	
chr5	155108450	155108450	cg26886462	0.0029945808436999	0.294443853310382	
chr5	16180260	16180260	cg18325622	0.003011368125077	0.295711606455637	MARCH11
chr5	154347282	154347282	cg17462962	0.003021954478736	0.295945432034218	MRPL22
chr5	1112346	1112346	cg21985251	0.0030201826832774	0.295945432034218	
chr5	135701241	135701241	cg22770135	0.003025110014663	0.296040892676384	TRPC7
chr5	1883954	1883954	cg23121993	0.0030253131189	0.296040892676384	IRX4
chr5	3962477	3962477	cg13910651	0.0030408984460083	0.296901297152378	
chr5	1100385	1100385	cg09790628	0.0030785677220433	0.298832841300746	SLC12A7
chr5	126626363	126626363	cg04609576	0.0030849293490955	0.299172250995044	
chr5	173002663	173002663	cg14642222	0.0031187071382282	0.300945692143964	CTB-33O18.2
chr5	140810106	140810106	cg21627409	0.0031309878990868	0.301677726091323	PCDHGA1,PCDHGA10,PCDHGA11,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGA9,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4,PCDHGB6,PCDHGB7
chr5	140740387	140740387	cg14472390	0.0031487367589899	0.302174267933615	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGB1,PCDHGB2
chr5	5139334	5139334	cg16068490	0.0031606032010813	0.30266791568883	CTD-2297D10.2
chr5	346239	346239	cg08858540	0.0031699331473552	0.303261536078648	AHRR,PDCD6
chr5	42995124	42995124	cg23942974	0.0032302136449469	0.305841153058357	
chr5	38258853	38258853	cg16126816	0.0032342649514679	0.306062743590485	EGFLAM
chr5	389355	389355	cg17472786	0.0032612803720894	0.307250347305045	AHRR
chr5	167192644	167192644	cg16531386	0.0032743907407003	0.307791255836824	TENM2
chr5	2279099	2279099	cg12924936	0.0033089282528036	0.309332210189977	
chr5	1850661	1850661	cg01891259	0.0033107360222689	0.309338995423675	
chr5	59189121	59189121	cg03323696	0.0033216463549035	0.309896917811172	PDE4D
chr5	176050495	176050495	cg11088968	0.003371596094833	0.312082406218843	SNCB
chr5	126189637	126189637	cg26626449	0.0034207950191254	0.313930723362771	
chr5	176935364	176935364	cg23950714	0.0034223477194119	0.313996738468534	DOK3
chr5	176130382	176130382	cg11504923	0.0034266921674327	0.314222781852579	
chr5	1075540	1075540	cg17788850	0.0034275936756162	0.314236461717979	SLC12A7
chr5	128301489	128301489	cg25555059	0.0034640734742874	0.315510403376688	SLC27A6
chr5	389763	389763	cg04021706	0.0035449011239348	0.318838096164836	AHRR
chr5	132764400	132764400	cg08360457	0.003545906968128	0.318838127748831	FSTL4
chr5	177036767	177036767	cg18036734	0.0035461063486706	0.318838127748831	B4GALT7
chr5	1809531	1809531	cg16495581	0.0035536984465472	0.319106513478557	NDUFS6
chr5	173415965	173415965	cg19954348	0.0035739491160533	0.319724156015631	C5orf47
chr5	176794208	176794208	cg17261708	0.0035984280029999	0.320949137786858	RGS14
chr5	1913983	1913983	cg05257086	0.0036122224834531	0.321438998346895	
chr5	154070145	154070145	cg12405087	0.003611339159428	0.321438998346895	
chr5	2018327	2018327	cg26168224	0.0036325912286323	0.322078659176931	
chr5	174151499	174151499	cg25998402	0.0036468874451782	0.32266466325283	
chr5	3324868	3324868	cg01603456	0.0036549762795145	0.322892571332825	
chr5	1849984	1849984	cg06904356	0.0036568006002951	0.322985424473563	
chr5	151150432	151150432	cg20775840	0.0036635059271131	0.323049891638027	ATOX1
chr5	177892911	177892911	cg08632081	0.0036829889331346	0.323641117285087	COL23A1
chr5	205607	205607	cg16224521	0.0037199509208002	0.324989571100339	CCDC127
chr5	6583395	6583395	cg04204831	0.0037293023423041	0.325058661821789	LINC01018
chr5	5057501	5057501	cg20789483	0.0037412376201533	0.325715759862694	LINC01020
chr5	180525108	180525108	cg17316316	0.0037450872096318	0.325788657988023	
chr5	123285221	123285221	cg08613507	0.0038703835060141	0.330883243225889	
chr5	1468662	1468662	cg12920963	0.0038803819733504	0.331203728448315	LPCAT1
chr5	17062512	17062512	cg22793067	0.0038946129882656	0.331782422033393	
chr5	149676826	149676826	cg25652824	0.0040429622540173	0.337502303386376	ARSI
chr5	169333110	169333110	cg09143964	0.0041188265281122	0.339626946214119	DOCK2,FAM196B
chr5	9545977	9545977	cg11011938	0.0041606795239649	0.341166489284401	SEMA5A
chr5	179740915	179740915	cg13944838	0.0042669748717138	0.345336895061613	GFPT2
